4
4
4
11
6
7
6
4
11
9
11
0
9
6
11
7
4
4
4
4
4
4
4
4
4
4
11
9
11
0
9
11
11
4
11
7
7
6
11
11
11
9
7
11
11
11
9
11
11
11
0
0
11
2
2
2
4
4
1
1
2
11
1
10
