7
7
8
7
7
8
7
0
7
0
11
0
2
0
11
0
0
0
1
0
0
8
8
10
0
7
10
8
7
0
0
7
8
7
5
2
0
10
10
7
5
3
5
3
0
10
7
5
5
10
8
10
8
7
10
10
7
5
3
5
3
0
10
10
10
7
2
0
9
7
10
0
3
8
0
3
8
1
3
1
0
8
0
3
8
0
3
8
1
10
7
8
8
1
8
8
8
1
4
4
3
3
3
3
3
3
3
7
8
8
11
8
11
1
3
3
8
11
11
6
4
1
10
11
11
11
1
11
10
11
10
10
9
9
9
10
9
10
11
10
9
10
10
10
7
5
3
5
3
0
10
7
5
7
8
10
8
7
10
10
7
5
3
5
3
0
10
10
2
0
10
9
0
6
7
7
7
8
7
7
8
7
0
7
0
11
0
2
0
10
0
0
0
1
0
0
8
8
10
0
7
10
8
7
0
0
10
8
7
10
8
7
7
0
1
0
0
8
0
1
0
0
8
5
8
7
5
3
2
5
3
0
