0
5
3
3
3
1
0
0
10
1
0
10
8
3
0
5
3
3
3
1
0
0
10
1
0
10
8
3
1
10
0
8
7
8
10
3
3
3
3
3
3
3
4
3
11
11
3
3
3
8
10
11
0
0
1
10
8
7
3
0
0
1
10
8
7
8
0
5
3
3
3
1
0
0
10
1
0
10
8
3
0
5
3
3
3
1
0
0
10
1
0
10
8
3
1
10
11
8
7
8
10
3
3
3
3
3
0
8
8
1
3
5
6
0
0
3
1
1
10
10
0
1
10
8
7
3
0
10
0
1
10
8
7
8
