0
4
0
11
0
4
0
11
4
2
4
0
2
2
2
11
0
4
0
11
0
7
4
0
0
11
4
4
5
9
5
4
2
4
4
4
5
9
5
4
2
4
11
4
2
11
11
4
2
11
7
7
7
6
4
2
4
2
11
2
4
2
1
2
4
2
1
2
2
2
7
4
0
11
9
11
0
4
0
11
0
4
0
11
4
4
4
4
2
2
2
0
0
5
11
9
9
2
7
0
0
0
0
0
2
4
4
4
2
0
0
5
11
9
9
2
7
0
0
0
0
0
2
4
4
4
2
0
